Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product Origin Country,Product Material,Product Collection Id,Product Type Id,Product Discountable,Product External Id,Product Created At,Product Deleted At,Product Hs Code,Product Image 1,Product Image 2,Product Is Giftcard,Product Mid Code,Product Sales Channel 1,Product Tag 1,Product Tag 2,Product Updated At,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price AUD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Black_01_6coqLsW.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Black_01_6coqLsW.jpg,,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,92 / Black,9401042397508,,,,,true,false,9401042397508,,,,,,,Size,92,Colour,Black,,47.95,,,10,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Black_01_6coqLsW.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Black_01_6coqLsW.jpg,,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,97 / Black,9401042397515,,,,,true,false,9401042397515,,,,,,,Size,97,Colour,Black,,47.95,,,11,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,102 / Charcoal,9401042397645,,,,,true,false,9401042397645,,,,,,,Size,102,Colour,Charcoal,,47.95,,,12,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,107 / Charcoal,9401042397652,,,,,true,false,9401042397652,,,,,,,Size,107,Colour,Charcoal,,47.95,,,13,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,112 / Charcoal,9401042397669,,,,,true,false,9401042397669,,,,,,,Size,112,Colour,Charcoal,,47.95,,,14,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,117 / Charcoal,9401042397676,,,,,true,false,9401042397676,,,,,,,Size,117,Colour,Charcoal,,47.95,,,15,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,122 / Charcoal,9401042397683,,,,,true,false,9401042397683,,,,,,,Size,122,Colour,Charcoal,,47.95,,,16,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,127 / Charcoal,9401042397690,,,,,true,false,9401042397690,,,,,,,Size,127,Colour,Charcoal,,47.95,,,17,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,72 / Charcoal,9401042397706,,,,,true,false,9401042397706,,,,,,,Size,72,Colour,Charcoal,,47.95,,,18,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,77 / Charcoal,9401042397713,,,,,true,false,9401042397713,,,,,,,Size,77,Colour,Charcoal,,47.95,,,19,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,82 / Charcoal,9401042397720,,,,,true,false,9401042397720,,,,,,,Size,82,Colour,Charcoal,,47.95,,,20,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,87 / Charcoal,9401042397737,,,,,true,false,9401042397737,,,,,,,Size,87,Colour,Charcoal,,47.95,,,21,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,92 / Charcoal,9401042397744,,,,,true,false,9401042397744,,,,,,,Size,92,Colour,Charcoal,,47.95,,,22,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Charcoal_01_CT7HxyT.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_bProduct_Charcoal_01_lj2SDaj.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,97 / Charcoal,9401042397751,,,,,true,false,9401042397751,,,,,,,Size,97,Colour,Charcoal,,47.95,,,23,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_02_4fel9mX.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,102 / Khaki,9401042397522,,,,,true,false,9401042397522,,,,,,,Size,102,Colour,Khaki,,47.95,,,24,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_02_4fel9mX.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,107 / Khaki,9401042397539,,,,,true,false,9401042397539,,,,,,,Size,107,Colour,Khaki,,47.95,,,25,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_02_4fel9mX.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,112 / Khaki,9401042397546,,,,,true,false,9401042397546,,,,,,,Size,112,Colour,Khaki,,47.95,,,26,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_02_4fel9mX.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,117 / Khaki,9401042397553,,,,,true,false,9401042397553,,,,,,,Size,117,Colour,Khaki,,47.95,,,27,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_02_4fel9mX.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,122 / Khaki,9401042397560,,,,,true,false,9401042397560,,,,,,,Size,122,Colour,Khaki,,47.95,,,28,,
,syzmik-mens-streetworx-stretch-pant-cuffed-zp340,Syzmik Mens Streetworx Stretch Pant - Cuffed ZP340,,"Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband;",published,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,,,,,,"97% Cotton, 3% Spandex, 260 GSM",,,true,,,,,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_01_TYTHnvm.jpg,https://cdn.fashionbizapps.nz/honeybee/images/ZP340_aTalent_Khaki_02_4fel9mX.jpg,false,,sc_01KP7ZJ51Y7PMZ5NA7NA8BAK5C,all,,,,127 / Khaki,9401042397577,,,,,true,false,9401042397577,,,,,,,Size,127,Colour,Khaki,,47.95,,,29,,
